设备类别,标注json文件名称,data_path,json_path,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode210,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10608/10608_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10608,/10608,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode211,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10609/10609_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10609,/10609,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode212,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10610/10610_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10610,/10610,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode213,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10611/10611_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10611,/10611,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode214,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10612/10612_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10612,/10612,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode215,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10613/10613_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10613,/10613,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode216,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10614/10614_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10614,/10614,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode217,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10615/10615_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10615,/10615,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode218,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10616/10616_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10616,/10616,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode219,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10617/10617_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10617,/10617,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode220,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10619/10619_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10619,/10619,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode221,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10620/10620_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10620,/10620,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode222,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10621/10621_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10621,/10621,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode223,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10622/10622_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10622,/10622,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode224,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10623/10623_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10623,/10623,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode225,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10624/10624_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10624,/10624,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode226,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10625/10625_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10625,/10625,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode227,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10626/10626_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10626,/10626,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode228,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10627/10627_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10627,/10627,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode229,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10628/10628_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10628,/10628,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode230,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10630/10630_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10630,/10630,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode231,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10631/10631_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10631,/10631,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode232,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10632/10632_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10632,/10632,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode233,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10633/10633_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10633,/10633,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode234,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10634/10634_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10634,/10634,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode235,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10635/10635_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10635,/10635,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode236,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10636/10636_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10636,/10636,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode237,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10637/10637_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10637,/10637,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode238,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10638/10638_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10638,/10638,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode239,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10639/10639_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10639,/10639,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode240,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10641/10641_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10641,/10641,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode241,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10642/10642_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10642,/10642,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode242,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10643/10643_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10643,/10643,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode243,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10644/10644_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10644,/10644,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode244,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10645/10645_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10645,/10645,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode245,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10646/10646_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10646,/10646,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode246,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10647/10647_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10647,/10647,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode247,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10648/10648_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10648,/10648,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode248,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10649/10649_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10649,/10649,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_left_yellow_orange_250/episode249,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10650/10650_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10650,/10650,_cam_high.mp4
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,task_right_black_orange_250,,,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode0,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10733/10733_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode1,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10734/10734_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode2,data/manual-upload/RoboBrain_Robotic_pika/videos/train10845/10845_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode3,data/manual-upload/RoboBrain_Robotic_pika/videos/train10906/10906_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode4,data/manual-upload/RoboBrain_Robotic_pika/videos/train10917/10917_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode5,data/manual-upload/RoboBrain_Robotic_pika/videos/train10928/10928_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode6,data/manual-upload/RoboBrain_Robotic_pika/videos/train10939/10939_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode7,data/manual-upload/RoboBrain_Robotic_pika/videos/train10950/10950_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode8,data/manual-upload/RoboBrain_Robotic_pika/videos/train10961/10961_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode9,data/manual-upload/RoboBrain_Robotic_pika/videos/train10972/10972_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode10,data/manual-upload/RoboBrain_Robotic_pika/videos/train/10735/10735_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode11,data/manual-upload/RoboBrain_Robotic_pika/videos/train10746/10746_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode12,data/manual-upload/RoboBrain_Robotic_pika/videos/train10757/10757_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode13,data/manual-upload/RoboBrain_Robotic_pika/videos/train10768/10768_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode14,data/manual-upload/RoboBrain_Robotic_pika/videos/train10779/10779_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode15,data/manual-upload/RoboBrain_Robotic_pika/videos/train10790/10790_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode16,data/manual-upload/RoboBrain_Robotic_pika/videos/train10801/10801_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode17,data/manual-upload/RoboBrain_Robotic_pika/videos/train10812/10812_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode18,data/manual-upload/RoboBrain_Robotic_pika/videos/train10823/10823_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode19,data/manual-upload/RoboBrain_Robotic_pika/videos/train10834/10834_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode20,data/manual-upload/RoboBrain_Robotic_pika/videos/train10846/10846_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode21,data/manual-upload/RoboBrain_Robotic_pika/videos/train10857/10857_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode22,data/manual-upload/RoboBrain_Robotic_pika/videos/train10868/10868_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode23,data/manual-upload/RoboBrain_Robotic_pika/videos/train10879/10879_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode24,data/manual-upload/RoboBrain_Robotic_pika/videos/train10890/10890_cam_high.mp4,,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode25,data/manual-upload/RoboBrain_Robotic_pika/videos/train10901/10901_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10901,/10901,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode26,data/manual-upload/RoboBrain_Robotic_pika/videos/train10902/10902_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10902,/10902,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode27,data/manual-upload/RoboBrain_Robotic_pika/videos/train10903/10903_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10903,/10903,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode28,data/manual-upload/RoboBrain_Robotic_pika/videos/train10904/10904_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10904,/10904,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode29,data/manual-upload/RoboBrain_Robotic_pika/videos/train10905/10905_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10905,/10905,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode30,data/manual-upload/RoboBrain_Robotic_pika/videos/train10907/10907_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10907,/10907,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode31,data/manual-upload/RoboBrain_Robotic_pika/videos/train10908/10908_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10908,/10908,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode32,data/manual-upload/RoboBrain_Robotic_pika/videos/train10909/10909_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10909,/10909,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode33,data/manual-upload/RoboBrain_Robotic_pika/videos/train10910/10910_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10910,/10910,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode34,data/manual-upload/RoboBrain_Robotic_pika/videos/train10911/10911_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10911,/10911,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode35,data/manual-upload/RoboBrain_Robotic_pika/videos/train10912/10912_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10912,/10912,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode36,data/manual-upload/RoboBrain_Robotic_pika/videos/train10913/10913_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10913,/10913,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode37,data/manual-upload/RoboBrain_Robotic_pika/videos/train10914/10914_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10914,/10914,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode38,data/manual-upload/RoboBrain_Robotic_pika/videos/train10915/10915_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10915,/10915,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode39,data/manual-upload/RoboBrain_Robotic_pika/videos/train10916/10916_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10916,/10916,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode40,data/manual-upload/RoboBrain_Robotic_pika/videos/train10918/10918_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10918,/10918,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode41,data/manual-upload/RoboBrain_Robotic_pika/videos/train10919/10919_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10919,/10919,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode42,data/manual-upload/RoboBrain_Robotic_pika/videos/train10920/10920_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10920,/10920,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode43,data/manual-upload/RoboBrain_Robotic_pika/videos/train10921/10921_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10921,/10921,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode44,data/manual-upload/RoboBrain_Robotic_pika/videos/train10922/10922_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10922,/10922,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode45,data/manual-upload/RoboBrain_Robotic_pika/videos/train10923/10923_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10923,/10923,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode46,data/manual-upload/RoboBrain_Robotic_pika/videos/train10924/10924_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10924,/10924,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode47,data/manual-upload/RoboBrain_Robotic_pika/videos/train10925/10925_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10925,/10925,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode48,data/manual-upload/RoboBrain_Robotic_pika/videos/train10926/10926_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10926,/10926,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode49,data/manual-upload/RoboBrain_Robotic_pika/videos/train10927/10927_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10927,/10927,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode50,data/manual-upload/RoboBrain_Robotic_pika/videos/train10929/10929_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10929,/10929,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode51,data/manual-upload/RoboBrain_Robotic_pika/videos/train10930/10930_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10930,/10930,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode52,data/manual-upload/RoboBrain_Robotic_pika/videos/train10931/10931_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10931,/10931,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode53,data/manual-upload/RoboBrain_Robotic_pika/videos/train10932/10932_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10932,/10932,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode54,data/manual-upload/RoboBrain_Robotic_pika/videos/train10933/10933_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10933,/10933,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode55,data/manual-upload/RoboBrain_Robotic_pika/videos/train10934/10934_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10934,/10934,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode56,data/manual-upload/RoboBrain_Robotic_pika/videos/train10935/10935_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10935,/10935,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode57,data/manual-upload/RoboBrain_Robotic_pika/videos/train10936/10936_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10936,/10936,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode58,data/manual-upload/RoboBrain_Robotic_pika/videos/train10937/10937_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10937,/10937,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode59,data/manual-upload/RoboBrain_Robotic_pika/videos/train10938/10938_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10938,/10938,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode60,data/manual-upload/RoboBrain_Robotic_pika/videos/train10940/10940_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10940,/10940,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_basket_storage_orange_1000_5.14/task_right_black_orange_250/episode61,data/manual-upload/RoboBrain_Robotic_pika/videos/train10941/10941_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train10941,/10941,_cam_high.mp4
