设备类别,标注json文件名称,data_path,json_path,转换状态（Y/N）,,,,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode77,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17961/17961_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17961,/17961,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode78,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17962/17962_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17962,/17962,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode79,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17963/17963_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17963,/17963,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode80,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17965/17965_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17965,/17965,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode81,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17966/17966_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17966,/17966,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode82,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17967/17967_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17967,/17967,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode83,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17968/17968_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17968,/17968,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode84,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17969/17969_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17969,/17969,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode85,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17970/17970_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17970,/17970,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode86,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17971/17971_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17971,/17971,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode87,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17972/17972_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17972,/17972,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode88,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17973/17973_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17973,/17973,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode89,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17974/17974_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17974,/17974,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode90,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17976/17976_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17976,/17976,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode91,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17977/17977_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17977,/17977,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode92,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17978/17978_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17978,/17978,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode93,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17979/17979_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17979,/17979,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode94,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17980/17980_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17980,/17980,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode95,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17981/17981_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17981,/17981,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode96,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17982/17982_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17982,/17982,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode97,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17983/17983_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17983,/17983,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode98,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17984/17984_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17984,/17984,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode99,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17985/17985_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17985,/17985,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode100,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17739/17739_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17739,/17739,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode101,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17740/17740_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17740,/17740,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode102,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17741/17741_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17741,/17741,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode103,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17742/17742_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17742,/17742,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode104,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17743/17743_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17743,/17743,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode105,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17744/17744_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17744,/17744,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode106,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17745/17745_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17745,/17745,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode107,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17746/17746_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17746,/17746,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode108,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17747/17747_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17747,/17747,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode109,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17748/17748_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17748,/17748,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode110,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17750/17750_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17750,/17750,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode111,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17751/17751_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17751,/17751,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode112,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17752/17752_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17752,/17752,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode113,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17753/17753_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17753,/17753,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode114,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17754/17754_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17754,/17754,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode115,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17755/17755_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17755,/17755,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode116,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17756/17756_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17756,/17756,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode117,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17757/17757_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17757,/17757,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode118,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17758/17758_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17758,/17758,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode119,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17759/17759_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17759,/17759,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode120,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17761/17761_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17761,/17761,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode121,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17762/17762_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17762,/17762,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode122,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17763/17763_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17763,/17763,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode123,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17764/17764_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17764,/17764,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode124,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17765/17765_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17765,/17765,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode125,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17766/17766_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17766,/17766,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode126,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17767/17767_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17767,/17767,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode127,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17768/17768_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17768,/17768,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode128,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17769/17769_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17769,/17769,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode129,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17770/17770_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17770,/17770,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode130,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17772/17772_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17772,/17772,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode131,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17773/17773_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17773,/17773,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode132,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17774/17774_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17774,/17774,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode133,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17775/17775_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17775,/17775,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode134,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17776/17776_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17776,/17776,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode135,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17777/17777_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17777,/17777,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode136,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17778/17778_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17778,/17778,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode137,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17779/17779_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17779,/17779,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode138,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17780/17780_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17780,/17780,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode139,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17781/17781_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17781,/17781,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode140,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17783/17783_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17783,/17783,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode141,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17784/17784_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17784,/17784,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode142,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17785/17785_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17785,/17785,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode143,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17786/17786_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17786,/17786,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode144,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17787/17787_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17787,/17787,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode145,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17788/17788_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17788,/17788,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode146,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17789/17789_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17789,/17789,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode147,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17790/17790_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17790,/17790,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode148,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17791/17791_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17791,/17791,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode149,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17792/17792_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17792,/17792,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode150,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17794/17794_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17794,/17794,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode151,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17795/17795_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17795,/17795,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode152,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17796/17796_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17796,/17796,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode153,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17797/17797_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17797,/17797,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode154,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17798/17798_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17798,/17798,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode155,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17799/17799_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17799,/17799,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode156,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17800/17800_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17800,/17800,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode157,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17801/17801_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17801,/17801,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode158,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17802/17802_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17802,/17802,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode159,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17803/17803_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17803,/17803,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode160,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17805/17805_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17805,/17805,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode161,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17806/17806_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17806,/17806,_cam_high.mp4
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_egg_yolk_pastry_1000_5.11/task_right_black_egg_yolk_pastry_250/episode162,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17807/17807_cam_high.mp4,,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/17807,/17807,_cam_high.mp4
