,标注json文件名称,data_path,json_path,转换状态（Y/N）
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode4,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3743/3743_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode5,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3744/3744_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode6,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3745/3745_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode7,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3746/3746_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode8,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3747/3747_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode9,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3748/3748_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode10,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3716/3716_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode11,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3717/3717_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode12,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3718/3718_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode13,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3719/3719_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode14,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3720/3720_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode15,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3721/3721_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode16,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3722/3722_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode17,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3723/3723_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode18,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3724/3724_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode19,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3725/3725_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode20,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3727/3727_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode21,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3728/3728_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode22,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3729/3729_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode23,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3730/3730_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode24,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3731/3731_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode25,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3732/3732_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode26,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3733/3733_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode27,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3734/3734_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode28,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3735/3735_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode29,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3736/3736_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode30,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3738/3738_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode31,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3739/3739_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode32,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3740/3740_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode33,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3741/3741_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_egg_yolk/episode34,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3742/3742_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode0,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3749/3749_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode1,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3750/3750_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode2,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3761/3761_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode3,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3772/3772_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode4,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3777/3777_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode5,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3779/3779_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode6,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3780/3780_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode7,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3781/3781_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode8,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3782/3782_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode9,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3783/3783_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode10,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3751/3751_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode11,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3752/3752_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode12,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3753/3753_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode13,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3754/3754_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode14,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3755/3755_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode15,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3756/3756_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode16,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3757/3757_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode17,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3758/3758_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode18,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3759/3759_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode19,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3760/3760_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode20,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3762/3762_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode21,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3763/3763_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode22,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3764/3764_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode23,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3765/3765_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode24,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3766/3766_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode25,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3767/3767_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode26,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3768/3768_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode27,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3769/3769_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode28,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3770/3770_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode29,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3771/3771_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode30,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3773/3773_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode31,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3774/3774_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode32,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3775/3775_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode33,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3776/3776_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_long_bread/episode34,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3777/3777_cam_high.mp4,
,,,,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode0,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3784/3784_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode1,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3785/3785_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode2,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3796/3796_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode3,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3807/3807_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode4,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3813/3813_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode5,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3814/3814_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode6,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3815/3815_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode7,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3816/3816_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode8,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3817/3817_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode9,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3818/3818_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode10,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3786/3786_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode11,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3787/3787_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode12,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3788/3788_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode13,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3789/3789_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode14,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3790/3790_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode15,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3791/3791_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode16,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3792/3792_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode17,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3793/3793_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode18,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3794/3794_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode19,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3795/3795_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode20,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3797/3797_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode21,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3798/3798_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode22,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3799/3799_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode23,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3800/3800_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode24,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3801/3801_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode25,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3802/3802_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode26,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3803/3803_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode27,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3804/3804_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode28,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3805/3805_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode29,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3806/3806_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode30,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3808/3808_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode31,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3809/3809_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode32,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3810/3810_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode33,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3811/3811_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_orange/episode34,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3812/3812_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode0,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3819/3819_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode1,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3820/3820_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode2,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3831/3831_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode3,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3842/3842_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode4,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3848/3848_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode5,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3849/3849_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode6,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3850/3850_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode7,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3851/3851_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode8,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3852/3852_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode9,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3853/3853_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode10,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3821/3821_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode11,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3822/3822_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode12,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3823/3823_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode13,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3824/3824_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode14,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3825/3825_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode15,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3826/3826_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode16,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3827/3827_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode17,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3828/3828_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode18,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3829/3829_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode19,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3830/3830_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode20,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3832/3832_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode21,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3833/3833_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode22,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3834/3834_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode23,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3835/3835_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode24,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3836/3836_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode25,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3837/3837_cam_high.mp4,
,,/docker/1.上传数据/data1/pika/task_stask_pour_bowl_4.17_1000/task_pink_bowl/task_no_interference/task_peach/episode26,data/manual-upload/RoboBrain_Robotic_pika/videos/train/3838/3838_cam_high.mp4,
