设备类别,标注json文件名称,data_path,,json_path,转换状态（Y/N）
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode7,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18453/18453_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode8,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18464/18464_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode9,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18475/18475_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode10,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18238/18238_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode11,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18249/18249_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode12,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18260/18260_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode13,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18271/18271_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode14,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18282/18282_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode15,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18293/18293_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode16,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18304/18304_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode17,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18315/18315_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode18,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18326/18326_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode19,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18337/18337_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode20,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18349/18349_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode21,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18360/18360_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode22,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18371/18371_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode23,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18382/18382_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode24,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18393/18393_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode25,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18404/18404_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode26,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18405/18405_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode27,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18406/18406_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode28,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18407/18407_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode29,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18408/18408_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode30,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18410/18410_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode31,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18411/18411_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode32,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18412/18412_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode33,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18413/18413_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode34,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18670/18670_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode35,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18671/18671_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode36,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18672/18672_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode37,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18417/18417_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode38,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18418/18418_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode39,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18419/18419_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode40,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18421/18421_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode41,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18678/18678_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode42,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18679/18679_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode43,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18680/18680_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode44,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18681/18681_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode45,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18682/18682_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode46,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18683/18683_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode47,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18684/18684_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode48,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18685/18685_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode49,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18430/18430_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode50,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18432/18432_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode51,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18689/18689_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode52,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18690/18690_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode53,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18691/18691_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode54,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18692/18692_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode55,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18693/18693_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode56,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18694/18694_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode57,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18695/18695_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode58,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18696/18696_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode59,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18441/18441_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode60,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18443/18443_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode61,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18700/18700_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode62,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18701/18701_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode63,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18702/18702_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode64,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18703/18703_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode65,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18704/18704_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode66,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18705/18705_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode67,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18706/18706_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode68,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18707/18707_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode69,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18452/18452_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode70,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18454/18454_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode71,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18711/18711_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode72,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18712/18712_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode73,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18713/18713_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode74,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18714/18714_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode75,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18715/18715_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode76,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18716/18716_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode77,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18717/18717_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode78,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18718/18718_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode79,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18463/18463_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode80,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18465/18465_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode81,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18722/18722_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode82,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18723/18723_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode83,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18724/18724_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode84,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18725/18725_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode85,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18726/18726_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode86,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18727/18727_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode87,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18728/18728_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode88,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18729/18729_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode89,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18474/18474_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode90,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18476/18476_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode91,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18733/18733_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode92,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18734/18734_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode93,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18735/18735_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode94,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18736/18736_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode95,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18737/18737_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode96,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18738/18738_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode97,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18739/18739_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode98,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18740/18740_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode99,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18485/18485_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode100,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18239/18239_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode101,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18240/18240_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode102,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18241/18241_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode103,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18242/18242_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode104,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18243/18243_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode105,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18244/18244_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode106,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18245/18245_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode107,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18246/18246_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode108,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18247/18247_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode109,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18248/18248_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode110,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18250/18250_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode111,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18251/18251_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode112,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18252/18252_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode113,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18253/18253_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode114,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18254/18254_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode115,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18255/18255_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode116,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18256/18256_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode117,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18257/18257_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode118,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18258/18258_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode119,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18259/18259_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode120,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18261/18261_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode121,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18262/18262_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode122,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18263/18263_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode123,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18264/18264_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode124,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18265/18265_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode125,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18266/18266_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode126,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18267/18267_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode127,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18268/18268_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode128,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18269/18269_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode129,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18270/18270_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode130,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18272/18272_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode131,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18273/18273_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode132,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18274/18274_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode133,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18275/18275_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode134,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18276/18276_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode135,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18277/18277_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode136,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18278/18278_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode137,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18279/18279_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode138,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18280/18280_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode139,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18281/18281_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode140,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18283/18283_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode141,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18284/18284_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode142,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18285/18285_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode143,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18286/18286_cam_high.mp4,
,,/docker/1.上传数据/WD14T/PIKA/task_pour_basket_peach_1000_5.01/task_left_black_peach_250/episode144,,data/manual-upload/RoboBrain_Robotic_pika/videos/train/18287/18287_cam_high.mp4,
